,unique_id,bank_account
3404,uniqueid_9539 x 2016,0
3405,uniqueid_9540 x 2016,0
3406,uniqueid_9541 x 2016,0
3407,uniqueid_9542 x 2016,0
3408,uniqueid_9543 x 2016,0
3409,uniqueid_9544 x 2016,0
3410,uniqueid_9545 x 2016,0
3411,uniqueid_9546 x 2016,0
3412,uniqueid_9547 x 2016,0
3413,uniqueid_9548 x 2016,0
3414,uniqueid_9549 x 2016,0
3415,uniqueid_9550 x 2016,0
3416,uniqueid_9551 x 2016,0
3417,uniqueid_9552 x 2016,0
3418,uniqueid_9553 x 2016,0
3419,uniqueid_9554 x 2016,0
3420,uniqueid_9555 x 2016,0
3421,uniqueid_9556 x 2016,0
3422,uniqueid_9557 x 2016,0
3423,uniqueid_9558 x 2016,0
3424,uniqueid_9559 x 2016,0
3425,uniqueid_9560 x 2016,0
3426,uniqueid_9561 x 2016,0
3427,uniqueid_9562 x 2016,0
3428,uniqueid_9563 x 2016,1
3429,uniqueid_9564 x 2016,0
3430,uniqueid_9565 x 2016,0
3431,uniqueid_9566 x 2016,0
3432,uniqueid_9567 x 2016,0
3433,uniqueid_9568 x 2016,0
3434,uniqueid_9569 x 2016,0
3435,uniqueid_9570 x 2016,0
3436,uniqueid_9571 x 2016,0
3437,uniqueid_9572 x 2016,0
3438,uniqueid_9573 x 2016,0
3439,uniqueid_9574 x 2016,0
3440,uniqueid_9575 x 2016,0
3441,uniqueid_9576 x 2016,0
3442,uniqueid_9577 x 2016,0
3443,uniqueid_9578 x 2016,0
3444,uniqueid_9579 x 2016,0
3445,uniqueid_9580 x 2016,0
3446,uniqueid_9581 x 2016,1
3447,uniqueid_9582 x 2016,0
3448,uniqueid_9583 x 2016,0
3449,uniqueid_9584 x 2016,0
3450,uniqueid_9585 x 2016,0
3451,uniqueid_9586 x 2016,0
3452,uniqueid_9587 x 2016,0
3453,uniqueid_9588 x 2016,0
3454,uniqueid_9589 x 2016,0
3455,uniqueid_9590 x 2016,0
3456,uniqueid_9591 x 2016,0
3457,uniqueid_9592 x 2016,0
3458,uniqueid_9593 x 2016,0
3459,uniqueid_9594 x 2016,0
3460,uniqueid_9595 x 2016,0
3461,uniqueid_9596 x 2016,0
3462,uniqueid_9597 x 2016,0
3463,uniqueid_9598 x 2016,0
3464,uniqueid_9599 x 2016,0
3465,uniqueid_9600 x 2016,0
3466,uniqueid_9601 x 2016,0
3467,uniqueid_9602 x 2016,0
3468,uniqueid_9603 x 2016,0
3469,uniqueid_9604 x 2016,0
3470,uniqueid_9605 x 2016,0
3471,uniqueid_9606 x 2016,0
3472,uniqueid_9607 x 2016,0
3473,uniqueid_9608 x 2016,0
3474,uniqueid_9609 x 2016,0
3475,uniqueid_9610 x 2016,0
3476,uniqueid_9611 x 2016,0
3477,uniqueid_9612 x 2016,0
3478,uniqueid_9613 x 2016,0
3479,uniqueid_9614 x 2016,0
3480,uniqueid_9615 x 2016,0
3481,uniqueid_9616 x 2016,0
3482,uniqueid_9617 x 2016,0
3483,uniqueid_9618 x 2016,0
3484,uniqueid_9619 x 2016,0
3485,uniqueid_9620 x 2016,1
3486,uniqueid_9621 x 2016,0
3487,uniqueid_9622 x 2016,0
3488,uniqueid_9623 x 2016,0
3489,uniqueid_9624 x 2016,0
3490,uniqueid_9625 x 2016,0
3491,uniqueid_9626 x 2016,0
3492,uniqueid_9627 x 2016,1
3493,uniqueid_9628 x 2016,0
3494,uniqueid_9629 x 2016,0
3495,uniqueid_9630 x 2016,0
3496,uniqueid_9631 x 2016,0
3497,uniqueid_9632 x 2016,0
3498,uniqueid_9633 x 2016,0
3499,uniqueid_9634 x 2016,0
3500,uniqueid_9635 x 2016,1
3501,uniqueid_9636 x 2016,0
3502,uniqueid_9637 x 2016,0
3503,uniqueid_9638 x 2016,0
3504,uniqueid_9639 x 2016,0
3505,uniqueid_9640 x 2016,0
3506,uniqueid_9641 x 2016,1
3507,uniqueid_9642 x 2016,0
3508,uniqueid_9643 x 2016,0
3509,uniqueid_9644 x 2016,0
3510,uniqueid_9645 x 2016,0
3511,uniqueid_9646 x 2016,0
3512,uniqueid_9647 x 2016,0
3513,uniqueid_9648 x 2016,0
3514,uniqueid_9649 x 2016,0
3515,uniqueid_9650 x 2016,0
3516,uniqueid_9651 x 2016,0
3517,uniqueid_9652 x 2016,0
3518,uniqueid_9653 x 2016,0
3519,uniqueid_9654 x 2016,0
3520,uniqueid_9655 x 2016,0
3521,uniqueid_9656 x 2016,0
3522,uniqueid_9657 x 2016,0
3523,uniqueid_9658 x 2016,0
3524,uniqueid_9659 x 2016,0
3525,uniqueid_9660 x 2016,0
3526,uniqueid_9661 x 2016,0
3527,uniqueid_9662 x 2016,0
3528,uniqueid_9663 x 2016,0
3529,uniqueid_9664 x 2016,0
3530,uniqueid_9665 x 2016,0
3531,uniqueid_9666 x 2016,0
3532,uniqueid_9667 x 2016,0
3533,uniqueid_9668 x 2016,0
3534,uniqueid_9669 x 2016,0
3535,uniqueid_9670 x 2016,0
3536,uniqueid_9671 x 2016,0
3537,uniqueid_9672 x 2016,0
3538,uniqueid_9673 x 2016,0
3539,uniqueid_9674 x 2016,0
3540,uniqueid_9675 x 2016,0
3541,uniqueid_9676 x 2016,0
3542,uniqueid_9677 x 2016,0
3543,uniqueid_9678 x 2016,0
3544,uniqueid_9679 x 2016,0
3545,uniqueid_9680 x 2016,0
3546,uniqueid_9681 x 2016,0
3547,uniqueid_9682 x 2016,0
3548,uniqueid_9683 x 2016,0
3549,uniqueid_9684 x 2016,0
3550,uniqueid_9685 x 2016,0
3551,uniqueid_9686 x 2016,0
3552,uniqueid_9687 x 2016,0
3553,uniqueid_9688 x 2016,1
3554,uniqueid_9689 x 2016,0
3555,uniqueid_9690 x 2016,0
3556,uniqueid_9691 x 2016,0
3557,uniqueid_9692 x 2016,0
3558,uniqueid_9693 x 2016,0
3559,uniqueid_9694 x 2016,0
3560,uniqueid_9695 x 2016,0
3561,uniqueid_9696 x 2016,0
3562,uniqueid_9697 x 2016,0
3563,uniqueid_9698 x 2016,0
3564,uniqueid_9699 x 2016,0
3565,uniqueid_9700 x 2016,0
3566,uniqueid_9701 x 2016,0
3567,uniqueid_9702 x 2016,0
3568,uniqueid_9703 x 2016,1
3569,uniqueid_9704 x 2016,0
3570,uniqueid_9705 x 2016,0
3571,uniqueid_9706 x 2016,0
3572,uniqueid_9707 x 2016,0
3573,uniqueid_9708 x 2016,0
3574,uniqueid_9709 x 2016,0
3575,uniqueid_9710 x 2016,0
3576,uniqueid_9711 x 2016,1
3577,uniqueid_9712 x 2016,0
3578,uniqueid_9713 x 2016,0
3579,uniqueid_9714 x 2016,0
3580,uniqueid_9715 x 2016,0
3581,uniqueid_9716 x 2016,0
3582,uniqueid_9717 x 2016,0
3583,uniqueid_9718 x 2016,0
3584,uniqueid_9719 x 2016,1
3585,uniqueid_9720 x 2016,0
3586,uniqueid_9721 x 2016,0
3587,uniqueid_9722 x 2016,0
3588,uniqueid_9723 x 2016,0
3589,uniqueid_9724 x 2016,0
3590,uniqueid_9725 x 2016,0
3591,uniqueid_9726 x 2016,0
3592,uniqueid_9727 x 2016,0
3593,uniqueid_9728 x 2016,1
3594,uniqueid_9729 x 2016,0
3595,uniqueid_9730 x 2016,0
3596,uniqueid_9731 x 2016,0
3597,uniqueid_9732 x 2016,0
3598,uniqueid_9733 x 2016,0
3599,uniqueid_9734 x 2016,0
3600,uniqueid_9735 x 2016,0
3601,uniqueid_9736 x 2016,0
3602,uniqueid_9737 x 2016,0
3603,uniqueid_9738 x 2016,0
3604,uniqueid_9739 x 2016,0
3605,uniqueid_9740 x 2016,0
3606,uniqueid_9741 x 2016,0
3607,uniqueid_9742 x 2016,0
3608,uniqueid_9743 x 2016,0
3609,uniqueid_9744 x 2016,0
3610,uniqueid_9745 x 2016,0
3611,uniqueid_9746 x 2016,0
3612,uniqueid_9747 x 2016,1
3613,uniqueid_9748 x 2016,0
3614,uniqueid_9749 x 2016,0
3615,uniqueid_9750 x 2016,0
3616,uniqueid_9751 x 2016,0
3617,uniqueid_9752 x 2016,0
3618,uniqueid_9753 x 2016,0
3619,uniqueid_9754 x 2016,0
3620,uniqueid_9755 x 2016,0
3621,uniqueid_9756 x 2016,0
3622,uniqueid_9757 x 2016,0
3623,uniqueid_9758 x 2016,0
3624,uniqueid_9759 x 2016,0
3625,uniqueid_9760 x 2016,0
3626,uniqueid_9761 x 2016,0
3627,uniqueid_9762 x 2016,0
3628,uniqueid_9763 x 2016,0
3629,uniqueid_9764 x 2016,0
3630,uniqueid_9765 x 2016,1
3631,uniqueid_9766 x 2016,0
3632,uniqueid_9767 x 2016,0
3633,uniqueid_9768 x 2016,0
3634,uniqueid_9769 x 2016,0
3635,uniqueid_9770 x 2016,0
3636,uniqueid_9771 x 2016,0
3637,uniqueid_9772 x 2016,0
3638,uniqueid_9773 x 2016,0
3639,uniqueid_9774 x 2016,0
3640,uniqueid_9775 x 2016,0
3641,uniqueid_9776 x 2016,0
3642,uniqueid_9777 x 2016,0
3643,uniqueid_9778 x 2016,0
3644,uniqueid_9779 x 2016,0
3645,uniqueid_9780 x 2016,0
3646,uniqueid_9781 x 2016,0
3647,uniqueid_9782 x 2016,0
3648,uniqueid_9783 x 2016,0
3649,uniqueid_9784 x 2016,1
3650,uniqueid_9785 x 2016,0
3651,uniqueid_9786 x 2016,0
3652,uniqueid_9787 x 2016,0
3653,uniqueid_9788 x 2016,0
3654,uniqueid_9789 x 2016,0
3655,uniqueid_9790 x 2016,0
3656,uniqueid_9791 x 2016,0
3657,uniqueid_9792 x 2016,1
3658,uniqueid_9793 x 2016,0
3659,uniqueid_9794 x 2016,0
3660,uniqueid_9795 x 2016,0
3661,uniqueid_9796 x 2016,0
3662,uniqueid_9797 x 2016,0
3663,uniqueid_9798 x 2016,0
3664,uniqueid_9799 x 2016,0
3665,uniqueid_9800 x 2016,0
3666,uniqueid_9801 x 2016,0
3667,uniqueid_9802 x 2016,0
3668,uniqueid_9803 x 2016,0
3669,uniqueid_9804 x 2016,0
3670,uniqueid_9805 x 2016,0
3671,uniqueid_9806 x 2016,0
3672,uniqueid_9807 x 2016,0
3673,uniqueid_9808 x 2016,0
3674,uniqueid_9809 x 2016,0
3675,uniqueid_9810 x 2016,0
3676,uniqueid_9811 x 2016,0
3677,uniqueid_9812 x 2016,0
3678,uniqueid_9813 x 2016,0
3679,uniqueid_9814 x 2016,0
3680,uniqueid_9815 x 2016,0
3681,uniqueid_9816 x 2016,1
3682,uniqueid_9817 x 2016,0
3683,uniqueid_9818 x 2016,0
3684,uniqueid_9819 x 2016,0
3685,uniqueid_9820 x 2016,0
3686,uniqueid_9821 x 2016,0
3687,uniqueid_9822 x 2016,0
3688,uniqueid_9823 x 2016,0
3689,uniqueid_9824 x 2016,1
3690,uniqueid_9825 x 2016,0
3691,uniqueid_9826 x 2016,0
3692,uniqueid_9827 x 2016,0
3693,uniqueid_9828 x 2016,0
3694,uniqueid_9829 x 2016,0
3695,uniqueid_9830 x 2016,0
3696,uniqueid_9831 x 2016,0
3697,uniqueid_9832 x 2016,0
3698,uniqueid_9833 x 2016,0
3699,uniqueid_9834 x 2016,0
3700,uniqueid_9835 x 2016,0
3701,uniqueid_9836 x 2016,0
3702,uniqueid_9837 x 2016,0
3703,uniqueid_9838 x 2016,1
3704,uniqueid_9839 x 2016,0
3705,uniqueid_9840 x 2016,0
3706,uniqueid_9841 x 2016,0
3707,uniqueid_9842 x 2016,1
3708,uniqueid_9843 x 2016,0
3709,uniqueid_9844 x 2016,0
3710,uniqueid_9845 x 2016,0
3711,uniqueid_9846 x 2016,0
3712,uniqueid_9847 x 2016,1
3713,uniqueid_9848 x 2016,0
3714,uniqueid_9849 x 2016,0
3715,uniqueid_9850 x 2016,1
3716,uniqueid_9851 x 2016,0
3717,uniqueid_9852 x 2016,0
3718,uniqueid_9853 x 2016,0
3719,uniqueid_9854 x 2016,0
3720,uniqueid_9855 x 2016,0
3721,uniqueid_9856 x 2016,0
3722,uniqueid_9857 x 2016,0
3723,uniqueid_9858 x 2016,0
3724,uniqueid_9859 x 2016,1
3725,uniqueid_9860 x 2016,0
3726,uniqueid_9861 x 2016,1
3727,uniqueid_9862 x 2016,0
3728,uniqueid_9863 x 2016,0
3729,uniqueid_9864 x 2016,0
3730,uniqueid_9865 x 2016,0
3731,uniqueid_9866 x 2016,1
3732,uniqueid_9867 x 2016,0
3733,uniqueid_9868 x 2016,0
3734,uniqueid_9869 x 2016,0
3735,uniqueid_9870 x 2016,0
3736,uniqueid_9871 x 2016,1
3737,uniqueid_9872 x 2016,0
3738,uniqueid_9873 x 2016,0
3739,uniqueid_9874 x 2016,0
3740,uniqueid_9875 x 2016,1
3741,uniqueid_9876 x 2016,0
3742,uniqueid_9877 x 2016,0
3743,uniqueid_9878 x 2016,0
3744,uniqueid_9879 x 2016,0
3745,uniqueid_9880 x 2016,0
3746,uniqueid_9881 x 2016,0
3747,uniqueid_9882 x 2016,0
3748,uniqueid_9883 x 2016,0
3749,uniqueid_9884 x 2016,0
3750,uniqueid_9885 x 2016,0
3751,uniqueid_9886 x 2016,0
3752,uniqueid_9887 x 2016,0
3753,uniqueid_9888 x 2016,0
3754,uniqueid_9889 x 2016,0
3755,uniqueid_9890 x 2016,0
3756,uniqueid_9891 x 2016,0
3757,uniqueid_9892 x 2016,0
3758,uniqueid_9893 x 2016,0
3759,uniqueid_9894 x 2016,0
3760,uniqueid_9895 x 2016,0
3761,uniqueid_9896 x 2016,0
3762,uniqueid_9897 x 2016,0
3763,uniqueid_9898 x 2016,1
3764,uniqueid_9899 x 2016,0
3765,uniqueid_9900 x 2016,0
3766,uniqueid_9901 x 2016,0
3767,uniqueid_9902 x 2016,0
3768,uniqueid_9903 x 2016,0
3769,uniqueid_9904 x 2016,0
3770,uniqueid_9905 x 2016,0
3771,uniqueid_9906 x 2016,0
3772,uniqueid_9907 x 2016,0
3773,uniqueid_9908 x 2016,0
3774,uniqueid_9909 x 2016,0
3775,uniqueid_9910 x 2016,0
3776,uniqueid_9911 x 2016,0
3777,uniqueid_9912 x 2016,0
3778,uniqueid_9913 x 2016,0
3779,uniqueid_9914 x 2016,0
3780,uniqueid_9915 x 2016,0
3781,uniqueid_9916 x 2016,0
3782,uniqueid_9917 x 2016,0
3783,uniqueid_9918 x 2016,0
3784,uniqueid_9919 x 2016,0
3785,uniqueid_9920 x 2016,0
3786,uniqueid_9921 x 2016,0
3787,uniqueid_9922 x 2016,0
3788,uniqueid_9923 x 2016,1
3789,uniqueid_9924 x 2016,0
3790,uniqueid_9925 x 2016,0
3791,uniqueid_9926 x 2016,0
3792,uniqueid_9927 x 2016,0
3793,uniqueid_9928 x 2016,0
3794,uniqueid_9929 x 2016,0
3795,uniqueid_9930 x 2016,0
3796,uniqueid_9931 x 2016,0
3797,uniqueid_9932 x 2016,0
3798,uniqueid_9933 x 2016,0
3799,uniqueid_9934 x 2016,0
3800,uniqueid_9935 x 2016,0
3801,uniqueid_9936 x 2016,0
3802,uniqueid_9937 x 2016,0
3803,uniqueid_9938 x 2016,0
3804,uniqueid_9939 x 2016,0
3805,uniqueid_9940 x 2016,0
3806,uniqueid_9941 x 2016,0
3807,uniqueid_9942 x 2016,0
3808,uniqueid_9943 x 2016,0
3809,uniqueid_9944 x 2016,0
3810,uniqueid_9945 x 2016,0
3811,uniqueid_9946 x 2016,0
3812,uniqueid_9947 x 2016,0
3813,uniqueid_9948 x 2016,0
3814,uniqueid_9949 x 2016,0
3815,uniqueid_9950 x 2016,0
3816,uniqueid_9951 x 2016,0
3817,uniqueid_9952 x 2016,0
3818,uniqueid_9953 x 2016,0
3819,uniqueid_9954 x 2016,0
3820,uniqueid_9955 x 2016,1
3821,uniqueid_9956 x 2016,0
3822,uniqueid_9957 x 2016,0
3823,uniqueid_9958 x 2016,0
3824,uniqueid_9959 x 2016,0
3825,uniqueid_9960 x 2016,0
3826,uniqueid_9961 x 2016,0
3827,uniqueid_9962 x 2016,0
3828,uniqueid_9963 x 2016,0
3829,uniqueid_9964 x 2016,0
3830,uniqueid_9965 x 2016,0
3831,uniqueid_9966 x 2016,0
3832,uniqueid_9967 x 2016,0
3833,uniqueid_9968 x 2016,0
3834,uniqueid_9969 x 2016,0
3835,uniqueid_9970 x 2016,0
3836,uniqueid_9971 x 2016,0
3837,uniqueid_9972 x 2016,0
3838,uniqueid_9973 x 2016,0
3839,uniqueid_9974 x 2016,0
3840,uniqueid_9975 x 2016,0
3841,uniqueid_9976 x 2016,0
3842,uniqueid_9977 x 2016,0
3843,uniqueid_9978 x 2016,0
3844,uniqueid_9979 x 2016,1
3845,uniqueid_9980 x 2016,0
3846,uniqueid_9981 x 2016,0
3847,uniqueid_9982 x 2016,1
3848,uniqueid_9983 x 2016,0
3849,uniqueid_9984 x 2016,1
3850,uniqueid_9985 x 2016,0
3851,uniqueid_9986 x 2016,0
3852,uniqueid_9987 x 2016,0
3853,uniqueid_9988 x 2016,0
3854,uniqueid_9989 x 2016,0
3855,uniqueid_9990 x 2016,0
3856,uniqueid_9991 x 2016,0
3857,uniqueid_9992 x 2016,1
3858,uniqueid_9993 x 2016,0
3859,uniqueid_9994 x 2016,0
3860,uniqueid_9995 x 2016,0
3861,uniqueid_9996 x 2016,0
3862,uniqueid_9997 x 2016,0
3863,uniqueid_9998 x 2016,0
3864,uniqueid_9999 x 2016,0
3865,uniqueid_10000 x 2016,0
3866,uniqueid_10001 x 2016,0
3867,uniqueid_10002 x 2016,0
3868,uniqueid_10003 x 2016,0
3869,uniqueid_10004 x 2016,0
3870,uniqueid_10005 x 2016,0
3871,uniqueid_10006 x 2016,0
3872,uniqueid_10007 x 2016,0
3873,uniqueid_10008 x 2016,0
3874,uniqueid_10009 x 2016,0
3875,uniqueid_10010 x 2016,0
3876,uniqueid_10011 x 2016,0
3877,uniqueid_10012 x 2016,1
3878,uniqueid_10013 x 2016,0
3879,uniqueid_10014 x 2016,0
3880,uniqueid_10015 x 2016,0
3881,uniqueid_10016 x 2016,0
3882,uniqueid_10017 x 2016,0
3883,uniqueid_10018 x 2016,0
3884,uniqueid_10019 x 2016,0
3885,uniqueid_10020 x 2016,0
3886,uniqueid_10021 x 2016,0
3887,uniqueid_10022 x 2016,0
3888,uniqueid_10023 x 2016,0
3889,uniqueid_10024 x 2016,0
3890,uniqueid_10025 x 2016,0
3891,uniqueid_10026 x 2016,0
3892,uniqueid_10027 x 2016,0
3893,uniqueid_10028 x 2016,0
3894,uniqueid_10029 x 2016,0
3895,uniqueid_10030 x 2016,0
3896,uniqueid_10031 x 2016,0
3897,uniqueid_10032 x 2016,0
3898,uniqueid_10033 x 2016,0
3899,uniqueid_10034 x 2016,0
3900,uniqueid_10035 x 2016,0
3901,uniqueid_10036 x 2016,0
3902,uniqueid_10037 x 2016,0
3903,uniqueid_10038 x 2016,0
3904,uniqueid_10039 x 2016,1
3905,uniqueid_10040 x 2016,0
3906,uniqueid_10041 x 2016,0
3907,uniqueid_10042 x 2016,0
3908,uniqueid_10043 x 2016,0
3909,uniqueid_10044 x 2016,0
3910,uniqueid_10045 x 2016,0
3911,uniqueid_10046 x 2016,0
3912,uniqueid_10047 x 2016,0
3913,uniqueid_10048 x 2016,0
3914,uniqueid_10049 x 2016,0
3915,uniqueid_10050 x 2016,0
3916,uniqueid_10051 x 2016,0
3917,uniqueid_10052 x 2016,0
3918,uniqueid_10053 x 2016,0
3919,uniqueid_10054 x 2016,0
3920,uniqueid_10055 x 2016,0
3921,uniqueid_10056 x 2016,0
3922,uniqueid_10057 x 2016,0
3923,uniqueid_10058 x 2016,0
3924,uniqueid_10059 x 2016,0
3925,uniqueid_10060 x 2016,0
3926,uniqueid_10061 x 2016,0
3927,uniqueid_10062 x 2016,0
3928,uniqueid_10063 x 2016,0
3929,uniqueid_10064 x 2016,0
3930,uniqueid_10065 x 2016,0
3931,uniqueid_10066 x 2016,0
3932,uniqueid_10067 x 2016,0
3933,uniqueid_10068 x 2016,0
3934,uniqueid_10069 x 2016,0
3935,uniqueid_10070 x 2016,0
3936,uniqueid_10071 x 2016,0
3937,uniqueid_10072 x 2016,0
3938,uniqueid_10073 x 2016,0
3939,uniqueid_10074 x 2016,1
3940,uniqueid_10075 x 2016,0
3941,uniqueid_10076 x 2016,0
3942,uniqueid_10077 x 2016,0
3943,uniqueid_10078 x 2016,0
3944,uniqueid_10079 x 2016,0
3945,uniqueid_10080 x 2016,0
3946,uniqueid_10081 x 2016,0
3947,uniqueid_10082 x 2016,0
3948,uniqueid_10083 x 2016,0
3949,uniqueid_10084 x 2016,0
3950,uniqueid_10085 x 2016,1
3951,uniqueid_10086 x 2016,0
3952,uniqueid_10087 x 2016,0
3953,uniqueid_10088 x 2016,0
3954,uniqueid_10089 x 2016,0
3955,uniqueid_10090 x 2016,0
3956,uniqueid_10091 x 2016,0
3957,uniqueid_10092 x 2016,0
3958,uniqueid_10093 x 2016,0
3959,uniqueid_10094 x 2016,1
3960,uniqueid_10095 x 2016,0
3961,uniqueid_10096 x 2016,0
3962,uniqueid_10097 x 2016,0
3963,uniqueid_10098 x 2016,0
3964,uniqueid_10099 x 2016,0
3965,uniqueid_10100 x 2016,1
3966,uniqueid_10101 x 2016,0
3967,uniqueid_10102 x 2016,1
3968,uniqueid_10103 x 2016,0
3969,uniqueid_10104 x 2016,0
3970,uniqueid_10105 x 2016,0
3971,uniqueid_10106 x 2016,0
3972,uniqueid_10107 x 2016,0
3973,uniqueid_10108 x 2016,0
3974,uniqueid_10109 x 2016,0
3975,uniqueid_10110 x 2016,0
3976,uniqueid_10111 x 2016,0
3977,uniqueid_10112 x 2016,0
3978,uniqueid_10113 x 2016,0
3979,uniqueid_10114 x 2016,0
3980,uniqueid_10115 x 2016,0
3981,uniqueid_10116 x 2016,1
3982,uniqueid_10117 x 2016,0
3983,uniqueid_10118 x 2016,0
3984,uniqueid_10119 x 2016,0
3985,uniqueid_10120 x 2016,0
3986,uniqueid_10121 x 2016,0
3987,uniqueid_10122 x 2016,0
3988,uniqueid_10123 x 2016,0
3989,uniqueid_10124 x 2016,0
3990,uniqueid_10125 x 2016,0
3991,uniqueid_10126 x 2016,0
3992,uniqueid_10127 x 2016,0
3993,uniqueid_10128 x 2016,0
3994,uniqueid_10129 x 2016,0
3995,uniqueid_10130 x 2016,0
3996,uniqueid_10131 x 2016,0
3997,uniqueid_10132 x 2016,0
3998,uniqueid_10133 x 2016,0
3999,uniqueid_10134 x 2016,0
4000,uniqueid_10135 x 2016,0
4001,uniqueid_10136 x 2016,0
4002,uniqueid_10137 x 2016,0
4003,uniqueid_10138 x 2016,0
4004,uniqueid_10139 x 2016,0
4005,uniqueid_10140 x 2016,0
4006,uniqueid_10141 x 2016,0
4007,uniqueid_10142 x 2016,0
4008,uniqueid_10143 x 2016,0
4009,uniqueid_10144 x 2016,1
4010,uniqueid_10145 x 2016,0
4011,uniqueid_10146 x 2016,0
4012,uniqueid_10147 x 2016,1
4013,uniqueid_10148 x 2016,0
4014,uniqueid_10149 x 2016,0
4015,uniqueid_10150 x 2016,0
4016,uniqueid_10151 x 2016,0
4017,uniqueid_10152 x 2016,0
4018,uniqueid_10153 x 2016,0
4019,uniqueid_10154 x 2016,0
4020,uniqueid_10155 x 2016,0
4021,uniqueid_10156 x 2016,0
4022,uniqueid_10157 x 2016,0
4023,uniqueid_10158 x 2016,0
4024,uniqueid_10159 x 2016,1
4025,uniqueid_10160 x 2016,0
4026,uniqueid_10161 x 2016,0
4027,uniqueid_10162 x 2016,0
4028,uniqueid_10163 x 2016,0
4029,uniqueid_10164 x 2016,0
4030,uniqueid_10165 x 2016,0
4031,uniqueid_10166 x 2016,0
4032,uniqueid_10167 x 2016,0
4033,uniqueid_10168 x 2016,0
4034,uniqueid_10169 x 2016,0
4035,uniqueid_10170 x 2016,0
4036,uniqueid_10171 x 2016,0
4037,uniqueid_10172 x 2016,0
4038,uniqueid_10173 x 2016,0
4039,uniqueid_10174 x 2016,0
4040,uniqueid_10175 x 2016,0
4041,uniqueid_10176 x 2016,0
4042,uniqueid_10177 x 2016,0
4043,uniqueid_10178 x 2016,0
4044,uniqueid_10179 x 2016,0
4045,uniqueid_10180 x 2016,0
4046,uniqueid_10181 x 2016,0
4047,uniqueid_10182 x 2016,0
4048,uniqueid_10183 x 2016,0
4049,uniqueid_10184 x 2016,0
4050,uniqueid_10185 x 2016,0
4051,uniqueid_10186 x 2016,0
4052,uniqueid_10187 x 2016,0
4053,uniqueid_10188 x 2016,0
4054,uniqueid_10189 x 2016,0
4055,uniqueid_10190 x 2016,0
4056,uniqueid_10191 x 2016,0
4057,uniqueid_10192 x 2016,1
4058,uniqueid_10193 x 2016,0
4059,uniqueid_10194 x 2016,0
4060,uniqueid_10195 x 2016,0
4061,uniqueid_10196 x 2016,0
4062,uniqueid_10197 x 2016,0
4063,uniqueid_10198 x 2016,0
4064,uniqueid_10199 x 2016,0
4065,uniqueid_10200 x 2016,1
4066,uniqueid_10201 x 2016,0
4067,uniqueid_10202 x 2016,0
4068,uniqueid_10203 x 2016,0
4069,uniqueid_10204 x 2016,0
4070,uniqueid_10205 x 2016,0
4071,uniqueid_10206 x 2016,0
4072,uniqueid_10207 x 2016,0
4073,uniqueid_10208 x 2016,0
4074,uniqueid_10209 x 2016,0
4075,uniqueid_10210 x 2016,0
4076,uniqueid_10211 x 2016,0
4077,uniqueid_10212 x 2016,0
4078,uniqueid_10213 x 2016,0
4079,uniqueid_10214 x 2016,0
4080,uniqueid_10215 x 2016,0
4081,uniqueid_10216 x 2016,0
4082,uniqueid_10217 x 2016,0
4083,uniqueid_10218 x 2016,0
4084,uniqueid_10219 x 2016,0
4085,uniqueid_10220 x 2016,0
4086,uniqueid_10221 x 2016,0
4087,uniqueid_10222 x 2016,0
4088,uniqueid_10223 x 2016,0
4089,uniqueid_10224 x 2016,0
4090,uniqueid_10225 x 2016,0
4091,uniqueid_10226 x 2016,1
4092,uniqueid_10227 x 2016,0
4093,uniqueid_10228 x 2016,0
4094,uniqueid_10229 x 2016,0
4095,uniqueid_10230 x 2016,0
4096,uniqueid_10231 x 2016,0
4097,uniqueid_10232 x 2016,0
4098,uniqueid_10233 x 2016,0
4099,uniqueid_10234 x 2016,1
4100,uniqueid_10235 x 2016,0
4101,uniqueid_10236 x 2016,0
4102,uniqueid_10237 x 2016,0
4103,uniqueid_10238 x 2016,0
4104,uniqueid_10239 x 2016,0
4105,uniqueid_10240 x 2016,0
4106,uniqueid_10241 x 2016,0
4107,uniqueid_10242 x 2016,0
4108,uniqueid_10243 x 2016,1
4109,uniqueid_10244 x 2016,0
4110,uniqueid_10245 x 2016,0
4111,uniqueid_10246 x 2016,0
4112,uniqueid_10247 x 2016,0
4113,uniqueid_10248 x 2016,0
4114,uniqueid_10249 x 2016,0
4115,uniqueid_10250 x 2016,0
4116,uniqueid_10251 x 2016,0
4117,uniqueid_10252 x 2016,0
4118,uniqueid_10253 x 2016,0
4119,uniqueid_10254 x 2016,0
4120,uniqueid_10255 x 2016,0
4121,uniqueid_10256 x 2016,0
4122,uniqueid_10257 x 2016,0
4123,uniqueid_10258 x 2016,1
4124,uniqueid_10259 x 2016,0
4125,uniqueid_10260 x 2016,0
4126,uniqueid_10261 x 2016,0
4127,uniqueid_10262 x 2016,0
4128,uniqueid_10263 x 2016,1
4129,uniqueid_10264 x 2016,0
4130,uniqueid_10265 x 2016,0
4131,uniqueid_10266 x 2016,0
4132,uniqueid_10267 x 2016,0
4133,uniqueid_10268 x 2016,0
4134,uniqueid_10269 x 2016,0
4135,uniqueid_10270 x 2016,0
4136,uniqueid_10271 x 2016,0
4137,uniqueid_10272 x 2016,0
4138,uniqueid_10273 x 2016,0
4139,uniqueid_10274 x 2016,0
